Title,Company,Location,Experience,Studies-level,Domain,Requirements,Contract,Links,Date
Ingénieur Test Automatisation (H/F) - Casablanca,Tenor Software Factory (TSF),"Espace Mazurel Immeuble N° 5 , angle Boulevard Yaacoub El Mansour et Rue Socrate  ( au dessus de l’agence Inwi )", De 3 à 5 ans ,Bac +5 et plus,Informatique,"De formation Ingénieur BAC+5 en informatique avec au moins3 ans d'expérience en tant que Testeur.Vous maitrisez les processus de tests et validation ainsi que les outils associés.Vous êtes familier avec les outils suivants:Git,Python,Javascript,TestLink, Selenium,Robot Framework,Jenkins, SVN, TFS, Mantis, JIRA.Vous faites preuve de souplesse, de bonnes capacités d'adaptation pour répondre aux demandes des clients dans le respect des normes de développement. Polyvalent et créatif(ve), vous êtes en capacité d'identifier les solutions techniques appropriées.Vos qualités relationnelles vous permettent de communiquer efficacement avec les différents acteurs d'un projet.N'attendez pas et Rejoignez nos équipes !Notre positionnementest le même depuis le début.Nos clients sont fidèleset nous confient des projets passionnants.Nous innovonstout le temps.Nous prenons soin de votre avenir,nos managers home-made vous formeront sur nos méthodologies projets et aux nouvelles technologies.",CDI,https://www.rekrute.com/offre-emploi-ingenieur-test-automatisation-hf-recrutement-tenor-software-factory-tsf-casablanca-127524.html,04/08/2021
Business Analyst HR Bilingue FR/ANG - Casablanca - casablanca,Sitel Group,"1100 Bd El Qods, Sidi Maârouf), Casanearshore Park", De 1 à 3 ans ,"Bac +4
                                     - Ecole de commerce",Informatique,"High proficiency in spoken and written English is essentialHigh proficiency in spoken and written French is essential2 years experience using SAP SuccessFactors modules including Recruiting, Onboarding, Employee Central, Performance and Compensation. Experience can be obtained as an end user such as HR or RecruiterHighly customer focused and driven to satisfy customer requirementsAbility to consult and work collaboratively with field management to get buy-in and accomplish objectivesAbility to prioritise, manage multiple projects, meet deadlines and adapt to shifting prioritiesAbility to identify opportunities for improvement and changeStrong analytical and problem solving skillsExcellent interpersonal skills including effective listening and negotiation skillsExcellent written and oral communication skillsDetail-oriented with excellent follow-up skillsExpertise with MS Office: Word, Excel, PowerPoint, OutlookCapable and willing to learn new technologies in a fast paced environment",CDI,https://www.rekrute.com/offre-emploi-business-analyst-hr-bilingue-frang---casablanca-recrutement-sitel-group-casablanca-127512.html,04/08/2021
Developpeur Node JS - Rabat(Technopolis)/Casablanca (Casanearshore),DXC Technology Maroc,"Technopolis-Rabatshore , batiment B9 11100 Sala Al Jadida", De 3 à 5 ans ,"Bac +4
                                     - Ecole d'ingénieur",Informatique,"Profil d’entrée :Niveau de formation : De formation supérieure Bac +4/5 (type Ecole d'ingénieur, universitaire).Compétences Techniques:Niveau d’expérience professionnelle: à partir de 2 ans en programmation et développement d'applications informatiques en NodeJS.NPM – node package managerJavaScript unit testsAyant travaillé dans un contexte/équipe agileCompétences comportementales:Ayant travaillé dans un contexte/équipe agile•Sens de l’organisation et de la planificationAptitude au travail d’équipeSens du contact / Bon relationnelCompétences linguistiques:Français.Anglais.",CDI,https://www.rekrute.com/offre-emploi-developpeur-node-js-recrutement-dxc-technology-maroc-rabattechnopoliscasablanca-casanearshore-127477.html,03/08/2021
Team Leader Equipe Réseaux N3 - Casablanca,Intelcia ITS,"5, Casanearshore, Shore, 1100", De 3 à 5 ans ,Bac +5 et plus,Informatique,Bac+4 à Bac+5 en réseaux informatique Obligatoirement certifié CCNA R&S et CCNP-Encor Certification CCNP Data Center et Service Provider souhaitée Certification ITIL v3 ou ITIL 4 souhaitée Pensée analytique Orienté Service Clients Disponibilité et engagement Leadership et aptitudes au coaching,CDI,https://www.rekrute.com/offre-emploi-team-leader-equipe-reseaux-n3-recrutement-intelcia-its-casablanca-127484.html,03/08/2021
Consultant Technique Développement WEB/ServiceNow - Rabat,DXC Technology Maroc,"Technopolis-Rabatshore , batiment B9 11100 Sala Al Jadida", De 1 à 3 ans ,Bac +5 et plus,Informatique,"Profil d’entrée :Niveau de formation : Bac +4/5, vous justifiez d’une expérience significative entre 2 et 4 ans en tant que développeur WEB. Compétences Techniques:Apte pour un reskill vers la technologie ServiceNow selon un plan de reskill adapté DXC Maitrise : Javascript, HTML ; CSS, Bootstrap, WebServices REST Maîtrise d’un framework Javascript (ex : Angular, React, Vue) Connaissance d’un outil ITSM sera un plus Expérience en développement mobile est un plus Qualité personnelles attendues?:Sens de l’organisation et de la planification Aptitude au travail d’équipe Sens du contact / Bon relationnel",CDI,https://www.rekrute.com/offre-emploi-consultant-technique-developpement-webservicenow-recrutement-dxc-technology-maroc-rabat-127490.html,03/08/2021
Expert Technique JAVA/Angular (H/F) - Rabat,CGI Technologies et Solutions Maroc,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét.	, Sidi Maarouf", De 5 à 10 ans ,Bac +5 et plus,Informatique,"Poste :En qualité de développeur, vous serez appelé à collaborer à plusieurs initiatives majeures de l’unité. Ce rôle exige une communication et une interaction avec les multiples clients internes et externes pour veiller à ce que chaque module interagisse adéquatement avec les autres. Le développeur doit également résoudre les problèmes et élaborer de nouvelles améliorations pour atteindre les résultats ciblés. Si vous avez de l’expérience en développement Web et êtes enthousiaste à l’idée de l’apprentissage continu, nous aimerions vous connaître.Fonctions et responsabilités :• Prendre en charge la maintenance évolutive et corrective de la solution.• Réalise l'analyse détaillée/technique, codage, validation (y compris tests automatisés) et documentation des nouvelles fonctions.• Fournir les livrables projets : différents plans, code, documentation requise pour homologation des solutions, scripts pour les tests.• Participer aux différents instances Agile, être proactif et travailler sur les actions d’amélioration continue.",CDI,https://www.rekrute.com/offre-emploi-expert-technique-javaangular-hf-recrutement-cgi-technologies-et-solutions-maroc-rabat-127474.html,03/08/2021
Ingénieur Analyste BI/ ETL (H/F) - Rabat Technopolis,CGI Technologies et Solutions Maroc,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét.	, Sidi Maarouf", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Poste :Dans le cadre de son développement, CGI recrute desingénieurs analystesBI/ETLconfirmés (H/F)Ausein d'une équipe jeuned'esprit et dynamique, vous aurez comme missions:Mener les analyses techniques et fonctionnelles destinées à traduire les besoins du client;Assurerles travaux de conception et de modélisation;Développer la solution / les traitements d'alimentation du DataWareHouse;Organiser et préparer les travaux de recette utilisateurs;Mettre en place les processus d'industrialisation, et rédiger les documents associés",CDI,https://www.rekrute.com/offre-emploi-ingenieur-analyste-bi-etl-hf-recrutement-cgi-technologies-et-solutions-maroc-rabat-technopolis-127473.html,03/08/2021
Network & Voice Engineer (H/F) - Rabat,null,null, De 3 à 5 ans ,Bac +5 et plus,Informatique,"Niveau Bac+5 avec minimum 4 ans dans un environnement similaire.Maitrise des produits Alcatel OXE (PBX IP Alcatel V R12: Messagerie vocale 4645, Alcatel 8770, Softphonie, poste IP, etc…)Connaissances des produits Cisco (Routeur, Switch, Firewall, Wifi …)Connaissances des protocoles de routage (OSPF, EIGRP…)Niveau courant d'anglais.",CDI,https://www.rekrute.com/offre-emploi-network-voice-engineer-hf-recrutement-confidentiel-rabat-127456.html,03/08/2021
Expert sécurité et risque IT (H/F) - Casablanca,null,null, De 5 à 10 ans ,Bac +5 et plus,Informatique,"Ingénieur réseaux et sécurité (niveau Bac+5) avec minimum 8 ans dans un environnement similaire.Expérience dans la gestion des risques, audit IT et conformité.Maitrise des techniques de détection des vulnérabilités, des techniques de cyber-attaque et leurs contre-mesures.Connaissance des meilleures pratiques en matière de sécurité des données.Connaissance des normes et standards d’analyse des risques.Niveau courant d'anglais.",CDI,https://www.rekrute.com/offre-emploi-expert-securite-et-risque-it-hf-recrutement-confidentiel-casablanca-127403.html,02/08/2021
Business Analyst - Casablanca,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 1 à 3 ans ,Bac +5 et plus,Informatique,"En tant que business analyst des offres commerciales, vous êtes au cœur des dossiers business de notre partenaire et vous portez la responsabilité de : • l'analyse des demandes marketing des domaines marchés Résidentiels et/ou Professionnels • la conception, la mise en œuvre et les tests des offres à paramétrer dans le SI. Ce paramétrage permet à ces dernières d'être commercialisées, livrées puis facturées dans le SI. • Vous serez en contact direct avec le marketing et les représentants des métiers et au plus proche de l’actualité très dynamique des télécoms. • Animer les réunions avec les parties prenantes • Identifier les impacts sur le SI pour les demandes marketing • Chiffrage et étude de faisabilité • Participer aux réunions de cadrage des projets complexes",CDI,https://www.rekrute.com/offre-emploi-business-analyst-recrutement-sofrecom-services-maroc-casablanca-127402.html,02/08/2021
Développeur Java - Casablanca,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Vous avez une formation Bac+5 Ingénieur/Master en développement logiciel, et une expérience professionnelle de 4 ans minimum. Vous avez une expérience significative de la programmation et des technologies : - Java, Hibernate / Spring boot, multi-threading, introspection, orchestration, Git, Maven; - API : API Designer, Webservices REST, SOAP; - Testing : Cucumber, Junit, JMeter - Déploiement: Jenkins, Ansible; - BDD : SQL, Oracle, connaissance PostgreSQL serait un plus; - JIRA/Confluence; - Environnement Linux. - Une expérience de la pratique de la méthode SAFe est un plus. - Vous êtes curieux.se et motivé.e par le poste. - Vous êtes orienté client, une forte capacité à travailler en équipe et à communiquer efficacement, - - - Vous aimez les challenges et l’innovation dans tous les domaines. - Vous savez vous adapter rapidement à un nouvel environnement et monter en compétence sur des outils non connus. Autonome, vous savez gérer vos priorités. - Vous êtes à l’écoute, savez faire preuve d’empathie et êtes ouvert aux - Vous maitrisez l’anglais technique.",CDI,https://www.rekrute.com/offre-emploi-developpeur-java-recrutement-sofrecom-services-maroc-casablanca-127400.html,02/08/2021
Architecte fonctionnel Big Data - Casablanca,Sofrecom Services Maroc,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc", De 10 à 20 ans ,Bac +5 et plus,Informatique,"De formation Bac+5 avec une solide formation en développement logiciel et doté d’une expérience professionnelle significative de 10 années dans un poste similaire.Compétences requises :Connaissance du domaine BIArchitecture fonctionnelleOutils et méthodes d’analyseCapacités rédactionnellesOutils de développement spécifiques au domaine BI (SQL, Business Object, …)Agilité SafeCapacité à travailler en équipeAutonomie, RéactivitéEsprit analytiqueCuriosité, capacité à proposer des solutions innovantes",CDI,https://www.rekrute.com/offre-emploi-architecte-fonctionnel-big-data-recrutement-sofrecom-services-maroc-casablanca-127341.html,29/07/2021
"Consultant BI – ETL IBM Datastage - Technopolis, Salé",DXC Technology Maroc,"Technopolis-Rabatshore , batiment B9 11100 Sala Al Jadida", De 1 à 3 ans ,"Bac +5 et plus
                                     - Ecole d'ingénieur",Informatique,"Profil d’entrée :Niveau de formation : De formation supérieure Bac +4/5 (type Ecole d'ingénieur, universitaire).Compétences Techniques:Niveau d’expérience professionnelle: 1 an dans la conception, développement et test unitaire sur IBM Datastage.Compétences Comportementales:Sens du service client et respect des engagements (délais, qualité des livrables …).Travail en équipe.Force de proposition.Sens d'analyse, de synthèse, d'écoute et de rédaction.Esprit d’initiative.Forte réactivité et autonomie.Débrouillard.Compétences Linguistiques:Français.Anglais.",CDI,https://www.rekrute.com/offre-emploi-consultant-bi-etl-ibm-datastage-recrutement-dxc-technology-maroc-technopolis-sale-127335.html,29/07/2021
Consultant ERP - casablanca,HPS Maroc," Casablanca Nearshore Park, Shore 1 - Sector A, 1100 Bd Al Quods, Sidi Maârouf, Casablanca 20270", De 3 à 5 ans ,"Bac +5 et plus
                                     - Ecole d'ingénieur",Informatique,"Vous êtes titulaire d’un diplôme d’ingénieur ou équivalent. Vous disposez d’un minimum d’expérience de 4 ans en implémentation et/ou maintenance sur des projets et logiciels exemple : SIRH (HR Access, Cornerstone OnDemand), CRM (Salesforce/D365), …Vous avez :• Une bonne expérience en implémentation de pro-logiciel on prem et en mode SAAS• Des compétences solide en développement de logiciels en : Java / J2E, HTML/PHP Visual Studio/ .NET , Apex.• Une bonne compréhension des technologies de développement Web et de l’architecture web• Une bonne connaissance des Bases de données SQL Server• Une expérience des API : REST, JSON et autres interfaces",CDI,https://www.rekrute.com/offre-emploi-consultant-erp-recrutement-hps-maroc-casablanca-127306.html,29/07/2021
Développeur Back-End Sénior (H/F) - Rabat,CGI Technologies et Solutions Maroc,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét.	, Sidi Maarouf", De 5 à 10 ans ,Bac +5 et plus,Informatique,"Poste :Les rôles et responsabilités pour ce poste sont :Participer à l’analyse technique des besoinsParticiper à l’élaboration du design de la solutionProposer des solutions innovantesImplanter, coder la solution, incluant la réalisation des tests unitairesTravailler dans un esprit de collaboration et de partage avec les autres membres de l’équipeAgir à titre de lead technique d’une équipe de 4 à 6 développeursEncadrer et agir à titre de mentor auprès de coéquipiers plus juniorAppliquer les meilleures pratiques de développement",CDI,https://www.rekrute.com/offre-emploi-developpeur-back-end-senior-hf-recrutement-cgi-technologies-et-solutions-maroc-rabat-127304.html,28/07/2021
Ingénieur Analyste BI/ ETL (H/F) - Rabat Technopolis,CGI Technologies et Solutions Maroc,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét.	, Sidi Maarouf", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Poste :Dans le cadre de son développement, CGI recrute desingénieurs analystesBI/ETLconfirmés (H/F)Ausein d'une équipe jeuned'esprit et dynamique, vous aurez comme missions:Mener les analyses techniques et fonctionnelles destinées à traduire les besoins du client;Assurerles travaux de conception et de modélisation;Développer la solution / les traitements d'alimentation du DataWareHouse;Organiser et préparer les travaux de recette utilisateurs;Mettre en place les processus d'industrialisation, et rédiger les documents associés",CDI,https://www.rekrute.com/offre-emploi-ingenieur-analyste-bi-etl-hf-recrutement-cgi-technologies-et-solutions-maroc-rabat-technopolis-127303.html,28/07/2021
Ingénieur DevOps (H/F) - Rabat,CGI Technologies et Solutions Maroc,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét.	, Sidi Maarouf", De 1 à 3 ans ,"Bac +5 et plus
                                     - Ecole d'ingénieur",Informatique,"Poste :En qualité d’ingénieur DevOps, vous serez appelé à intervenir sur les systèmes de nos clients. Ce rôle exige une communication et une interaction avec les multiples partenaires internes et externes pour veiller à ce que les activités soient concrétisées adéquatement avec les objectifs assignés et les SLA en vigueur.Responsabilités :• Veiller au bon fonctionnement de la plateforme technique EDI• Apporter le support technique à la population des analystes fonctionnels• Contribuer à la diffusion des connaissances et à l’amélioration des compétences techniques des équipes projets• Apporter le soutien nécessaire au niveau N3• Echanger avec les partenaires internes et externes pour la concrétisation des projets• Participer à l’animation de la vie d’équipe et à la communauté DevOps• Documenter les procédures• Gérer les demandes de services auprès des équipes• Contribuer aux développement des produits tout au long du cycle de vie Agile• Procéder aux essais unitaires des éléments mis au point et diriger d’autres essais en respectant les méthodes et procédures utilisées par l’équipe",CDI,https://www.rekrute.com/offre-emploi-ingenieur-devops-hf-recrutement-cgi-technologies-et-solutions-maroc-rabat-127302.html,28/07/2021
"Ingénieur Développement COBOL Confirmé (e) - Salé, Technopolis",CGI Technologies et Solutions Maroc,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét.	, Sidi Maarouf", De 5 à 10 ans ,Bac +5 et plus,Informatique,"Poste :Dans le cadre de notre développement, nous recrutons un(e) Leader techniqueCOBOL confirmé (e)Au sein d'une équipe dynamique, vous aurez pour missions:Rédiger des spécifications techniques et fonctionnelles,Encadrerles développeurs,Estimer les évolutions et les correctifs,Support aux développeurs et analyse.",CDI,https://www.rekrute.com/offre-emploi-ingenieur-developpement-cobol-confirme-e-recrutement-cgi-technologies-et-solutions-maroc-sale-technopolis-127301.html,28/07/2021
Analyste BI / ODI (H/F) - Rabat,CGI Technologies et Solutions Maroc,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét.	, Sidi Maarouf", De 3 à 5 ans ,"Bac +5 et plus
                                     - Ecole d'ingénieur",Informatique,"Poste :Nous recrutons pour le développement de notre site de Casablanca pour le compte de notre client opérant dans le Retail un Analyste BI/ODI.Dans une équipe jeune et dynamique vous serez amené à effectuer les missions suivantes:Réalisation des spécifications techniques détaillées,Réalisation des chiffrage d’évolutions et/ou corrections,Réalisation des évolutions et/ou corrections, ainsi que développement des tests unitaires associés,Mise à jour du suivi quotidien,Mise en place de la version en gestion de configuration et respect des bonnes pratiques de développement,Responsable de la qualité des livrables logicielles et documentaires tout en respectant les délais et les charges.",CDI,https://www.rekrute.com/offre-emploi-analyste-bi-odi-hf-recrutement-cgi-technologies-et-solutions-maroc-rabat-127300.html,28/07/2021
Expert Technique JAVA/Angular (H/F) - Rabat,CGI Technologies et Solutions Maroc,"1100, bd El Qods (Sidi Maârouf), Casanearshore, bât. shore 5, 2°ét.	, Sidi Maarouf", De 5 à 10 ans ,Bac +5 et plus,Informatique,"Poste :En qualité de développeur, vous serez appelé à collaborer à plusieurs initiatives majeures de l’unité. Ce rôle exige une communication et une interaction avec les multiples clients internes et externes pour veiller à ce que chaque module interagisse adéquatement avec les autres. Le développeur doit également résoudre les problèmes et élaborer de nouvelles améliorations pour atteindre les résultats ciblés. Si vous avez de l’expérience en développement Web et êtes enthousiaste à l’idée de l’apprentissage continu, nous aimerions vous connaître.Fonctions et responsabilités :• Prendre en charge la maintenance évolutive et corrective de la solution.• Réalise l'analyse détaillée/technique, codage, validation (y compris tests automatisés) et documentation des nouvelles fonctions.• Fournir les livrables projets : différents plans, code, documentation requise pour homologation des solutions, scripts pour les tests.• Participer aux différents instances Agile, être proactif et travailler sur les actions d’amélioration continue.",CDI,https://www.rekrute.com/offre-emploi-expert-technique-javaangular-hf-recrutement-cgi-technologies-et-solutions-maroc-rabat-127299.html,28/07/2021
Consultan BI et Data Visualisation - Casablanca,Altados,"3 rue Van Zeeland, angle bd Abdelmoumen 7ème étage, Casablanca", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Connaissance approfondie des méthodes de développement et des architectures des solutions B.I. et Analytics. Expérience entre 2 et 10 ans dans le meme poste Expérience dans le développement en mode «Agile» Expérience dans un cycle de vie complet d’un projet BI ou Analytics depuis la collecte et l’extraction des données jusqu’à la mise en œuvre des tableaux de bord ou solutions de Data VisualisationData visualisation : SAP BusinessObjects 4.2 SAP BusinessObjects 4.3 Tableau Software 2019ETL : IBM DataStage Informatica IDQ, MDMBase de données : Oracle ou Microfocus Vertica",Freelance,https://www.rekrute.com/offre-emploi-consultan-bi-et-data-visualisation-recrutement-altados-casablanca-127292.html,28/07/2021
Chef de Projet Senior - Casablanca,Intelcia ITS,"5, Casanearshore, Shore, 1100", De 5 à 10 ans ,Bac +5 et plus,Informatique,"Formation : Ecole d'ingénieur ou formation universitaire équivalente Expérience : 5 ans dans un poste similaire Certifications (souhaitées) : PMP, Scrum Master, Prince2 Très bonne Communication en français et en anglais (à l’écrit comme à l’oral)  Compétences requises :Compétences obligatoires :  Maîtrise des techniques de gestion de projets (PMI, Scrum, etc …) Anglais : Bonne maîtrise (à l’oral et à l’écrit)  Compétences souhaitées :  Français : Parfaite maîtrise (à l’oral et à l’écrit) Capacité à piloter des ressources projet Rigueur et sens de l’organisation Bon relationnel Esprit d’initiative Force de proposition",CDI,https://www.rekrute.com/offre-emploi-chef-de-projet-senior-recrutement-intelcia-its-casablanca-127285.html,28/07/2021
Développeur JAVA BACK-END H/F - CASABLANCA,Groupe Adaming,"Abou Bakr El Kadiri, Immeuble OTIS (étage 4) ZENITH,", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Issue d’une formation supérieure en informatique (BAC+5), vous possédez une expérience significative d’au moins 2 ans dans le développement Back-EndCes technologiques n’ont pas de secret pour vous ?• Java 8, JEE, Springboot, Struts, mongoDB, …Vous êtes familier avec des méthodologies AgilesAu-delà des compétences techniques :• Votre niveau d’anglais vous permet d’interagir en front avec les équipes-clients à l’international ?• Vous êtes un bon communicant et disposez d’une forte capacité d’analyse ?• Vous êtes soucieux de la qualité et vous avez une vision orienté client ?Technophile dans l’âme ? Ce poste est fait pour vous !",CDI,https://www.rekrute.com/offre-emploi-developpeur-java-back-end-hf-recrutement-groupe-adaming-casablanca-127275.html,28/07/2021
Ingénieur Réseaux & Télécoms - CASABLANCA,Annour Technologies,"89,BD ANFA-TOUR A N°9,", De 3 à 5 ans ,"Bac +5 et plus
                                     - Ecole d'ingénieur",Informatique,De formation technique (Ingénieur en Réseaux / Télécoms (Bac+ 5)).Vous avez une expérience similaire réussie de 3 ans minimum.Vous faites preuve de capacités d'analyse et de synthèse.Vous avez de bonnes capacités rédactionnelles.Vous avez de bonnes capacités d’écoute et de compréhension.Vous êtes ponctuel et rigoureux.Vous êtes méthodique et organisé.Vous possédez le goût du challenge.Toute certification en rapport avec le domaine d’activités est un atout considérable.Vous êtes mobile et autonome dans le cadre de vos missions .Vous disposez d’un permis de conduire valide et vous conduisez sans problèmes .,CDI,https://www.rekrute.com/offre-emploi-ingenieur-reseaux-telecoms-recrutement-annour-technologies-casablanca-127272.html,28/07/2021
Ingénieur Système Linux - CASABLANCA,Annour Technologies,"89,BD ANFA-TOUR A N°9,", De 3 à 5 ans ,"Bac +5 et plus
                                     - Ecole d'ingénieur",Informatique,"- De formation technique (Ingénieur (Bac+ 5)).- Vous avez une expérience similaire réussie de 3 ans minimum dans un environnement Linux / Unix- Forte orientation service client, intérêt avéré pour les problématiques métier et cloud.- Vous faites preuve de capacités d'analyse et de synthèse.- Vous avez de bonnes capacités rédactionnelles.- Vous avez de bonnes capacités d’écoute et de compréhension.- Vous êtes ponctuel et rigoureux.- Vous êtes méthodique et organisé.- Vous avez un goût prononcé pour l'innovation, Esprit Open Source.- Vous êtes naturellement force de proposition.- Vous disposez d’un permis de conduire valide et vous conduisez sans problèmes",CDI,https://www.rekrute.com/offre-emploi-ingenieur-systeme-linux-recrutement-annour-technologies-casablanca-127270.html,28/07/2021
Architecte Logiciel (H/F) - Rabat,Oceane Consulting,8 Rue adi el haraki Ex calavon quartier des hopitaux, De 5 à 10 ans ,Bac +5 et plus,Informatique,"Bac+5 issu d'une grande école d'ingénieur ou équivalent avec une expérience minimum de 6 ans dans un poste similaire.ACTIVITES PRINCIPALES:Méthodologies et patterns d’architectureMéthodologie de test de type Data Driven EngineeringOutils d’industrialisation du développement, IDE, VSTS, Git, SonarQub, Docker, Kubernetes…Infrastructure Microsoft AzureCONNAISSANCES:Excellent relationnel, très bon communicant et pédagogueLeadership et esprit d'entrepriseCapacités d’analyse et de synthèseCréativité et sens de l’innovationAdaptabilité et FlexibilitéQualité rédactionnelle",CDI,https://www.rekrute.com/offre-emploi-architecte-logiciel-hf-recrutement-oceane-consulting-rabat-127267.html,28/07/2021
Technicien Service Desk Germanophone/Francophone - Sala Al Jadida,Econocom Maroc,Technopolis, De 1 à 3 ans ,"Bac +2
                                     - BTS / DUT",Informatique,"Niveau de formation :Bac+2/3 en informatique / Réseaux. Niveau d'expérience professionnelle :une expérience dans un poste similaire est fortement souhaitable.Compétences Comportementales:Orientation Client & Service, Autonomie & capacité à gérer son stress.Compétences linguistique:parfaite maitrise de la langue allemande,Compétences Techniques:Compétences générales sur la gestion de la relation client,Capacité à détecter, traiter et résoudre les incidents techniques Niveau 1,Windows 8 & 10,Pack MS Office,Outlook.",CDI,https://www.rekrute.com/offre-emploi-technicien-service-desk-germanophonefrancophone-recrutement-econocom-maroc-sala-al-jadida-127252.html,27/07/2021
Ingénieur BI ( H/F) - Rabat,null,null, De 3 à 5 ans ,Bac +5 et plus,Informatique,"Titulaire d'une formation Bac+5, issu(e) d’une grande école d’ingénieurs ou équivalent avec une expérience au moins 4 ans dans un poste similaire.De bonnes compétences interpersonnelles et de communication fonctionnent efficacement au sein d’une équipeCapacité de fonctionner dans une structure matricielleRéceptivité interculturelle, flexibilitéCapacité éprouvée à organiser la charge de travail, à respecter les délais et à utiliser le temps efficacementUne certification de sécurité BI est hautement souhaitée",CDI,https://www.rekrute.com/offre-emploi-ingenieur-bi-hf-recrutement-confidentiel-rabat-127246.html,27/07/2021
Analyste ALM Senior (H/F) - Casablanca,null,null, De 3 à 5 ans ,Bac +5 et plus,Informatique,"Bac+5, de formation scientifique option finance ou mathématique financière avec minimum 4 ans dans un poste similaire.Expérience dans la gestion des risques structurels d'une banque.Maitrise des outils: VBA, Access, Excel.Connaissance de base des produits bancaires, du marché financier et des risques structurels.",CDI,https://www.rekrute.com/offre-emploi-analyste-alm-senior-hf-recrutement-confidentiel-casablanca-127229.html,27/07/2021
Manager Support Applicatif/ Responsable RUN (H/F) - Casablanca,null,null, De 10 à 20 ans ,Bac +5 et plus,Informatique,"Bac+5, Diplômé(e) d'une école d'ingénieurs ou équivalent12 ans minimum dans un poste similaireExpérience managériale avec connaissance du secteur bancaireGestion des opérations de support SIMéthodologie de mise en place (conception, modélisation …)Gestion de projets SI et organisationnelsOrganisation / Processus / Métiers bancairesLeadershipAutonomieInnovationEfficacitéGestion de conflits",CDI,https://www.rekrute.com/offre-emploi-manager-support-applicatif-responsable-run-hf-recrutement-confidentiel-casablanca-127221.html,27/07/2021
Directeur programme urbanisation SI (H/F) - Casablanca,null,null, De 10 à 20 ans ,Bac +5 et plus,Informatique,Niveau du diplôme : Bac+5Type du diplôme : Diplôme d'une école d'ingénieurs ou d'une école supérieure de commerce.Expérience globale : 12 à 15 ans.Expérience spécifique : Expérience requise dans la gestion de programmes de transformation bancaire.,CDI,https://www.rekrute.com/offre-emploi-directeur-programme-urbanisation-si-hf-recrutement-confidentiel-casablanca-127219.html,27/07/2021
Architecte solution Digital (H/F) - Casablanca,null,null, De 10 à 20 ans ,Bac +5 et plus,Informatique,Niveau d'études: Bac+5 diplôme d'ingénieur.Expérience globale : 10 ans.Une expérience dans les environnements DevOps est souhaitable.Niveau courant d'anglais.,CDI,https://www.rekrute.com/offre-emploi-architecte-solution-digital-hf-recrutement-confidentiel-casablanca-127218.html,27/07/2021
"Consultants BI «SAP BO / SAP BO Data Services » - Technopolis, Salé",DXC Technology Maroc,"Technopolis-Rabatshore , batiment B9 11100 Sala Al Jadida", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Profil:De formation Bac+5 en informatique, avec 3ans d’expérience min dans le domaine BI dontmin 2 anssur les technologies «SAP Business Objects» et «SAP Business Objects Data Services».Qualités :· Posséder le sens du service client· Respecter les engagements pris auprès du client (délais, qualité des livrables,…)· Capacité de travailler en équipe· Esprit d’analyse, de synthèse et d’écoute· Capacité de prise d’initiative· La mobilité géographique et un bon niveau en anglais seront des atouts fortement appréciés.",CDI,https://www.rekrute.com/offre-emploi-consultants-bi-sap-bo-sap-bo-data-services-recrutement-dxc-technology-maroc-technopolis-sale-127212.html,27/07/2021
Consultant Technico-fonctionnel Senior dotnet - Casablanca,DXC Technology Maroc,"Technopolis-Rabatshore , batiment B9 11100 Sala Al Jadida", De 3 à 5 ans ,Bac +5 et plus,Informatique,"Profil d’entrée : Niveau de formation : De formation supérieureBac +4/5(type Ecole d'ingénieur, universitaire).Compétences Techniques:Niveau d’expérience professionnelle: à partir de4 ans enprogrammation et développementDotnet PL/SQL ou JAVA.Maitrise de la technologie .net et /ou Java J2EE.Maitrise du PL/SQL.Maitrise de l'ERP est un plus .Compétences comportementales:Bon relationnel, rigoureux et motivé.Esprit d'équipe.Sens d'organisation et collaboration avec les équipes internes et les clients.Autonomie.Esprit d'initiative.",CDI,https://www.rekrute.com/offre-emploi-consultant-technico-fonctionnel-senior-dotnet-recrutement-dxc-technology-maroc-casablanca-127211.html,27/07/2021
