Title,Company,Location,Experience,Studies-level,Domain,Requirements,Contract,Links,Date
Développeur full stack,acg,Casablanca,null,Bac plus 5,Informatique - Développement,Expérience 2 à 3 ansDisponible de suitePoste situé à CasablancaProfil expérimentéMaitrise React Node.js,CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8797133/DÃ©veloppeur-full-stack.html,07-09-2021
DEVELOPPEUR VBA EXCEL,A discuter,Agadir,null,null,Informatique - Développement,"Descriptif du poste :

  Vous développez des outils de gestion développés en VBA sur Excel
Principale mission :

Développement d'applications en VBA sous Excel

Profil recherché :

  Maîtrise du VBA Excel
  Ponctuel et dynamique",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8797128/DEVELOPPEUR-VBA-EXCEL.html,07-09-2021
Développeur PrestaShop,L'NKBOOT MAROC,Tanger,null,Pas important,Informatique - Développement,"L'NKBOOT MAROC est une société de développement web, de gestion et de correction de bugs en pleine expansion, nous recherchons activement des développeurs PrestaShop (avancés).<br><br>Ce que nous attendons de vous :<br>Vous travaillerez sur la création, la maintenance, la correction de bugs de nos clients sur PrestaShop. cela se résumé comme suit :<br>Participer à la création des sites de nos clients,<br>Effectuer des développements spécifiques ou des modules sur Prestashop pour nos clients ou dans le cadre de notre partenariat avec PrestaShop,Créer les thèmes et intégrer les maquettes from scratch en utilisant les ""good practices"",<br>Corriger les bugs de nos clients via notre plateforme de correction de bugs.Vous travaillez en équipe sous la responsabilité de vos responsables<br>Ce dont vous aurez surement besoin :<br><br>HTML/CSS (+responsive)JavaScript/Jquery<br>PHP, modèle MVCSQL<br>GITSolutions E-commerce : Prestashop (essentiellement 1.6 et 1.7)<br>On aimerait bien que vous ressembliez à ce déscriptif :<br><br>Vous vous intéressez au e-commerce et à ses spécificités vous êtes habitués à traiter les demandes de ma,nière organisée, vous êtes dotés de bonnes capacités d’analyse et d’écoute, vous parvenez à comprendre rapidement ce qui est attendu de vous.<br>Donc :<br><br>Vous maîtrisez PHP, SQL,HTML/CSS, JavaScript.Vous avez une bonne connaissance de Prestashop.<br>Vous êtes à l’aise avec l’utilisation d’API.Vous êtes familier des bonnes pratiques de développement et l’optimisation (web vitals).<br>Êtes méthodique, organisé, rigoureux, et autonome, vous aimez travailler en équipe et partager vos expériences et acquis.<br>Salaires et avantages intéressants, poste à pourvoir immédiatement<br>",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8711836/DÃ©veloppeur-PrestaShop.html,07-09-2021
STAGE PRE EMBAUCHE  INFOGRAPHISTE/WEB DESIGNER,DECORAMAL,Casablanca,null,Bac plus 2,Informatique - Webdesign/Infographie,"Pour accompagner son développement  DECORAMALcherche à recruter pour un stage pré-embauche un Webdesigner/Infographiste
 Responsabilités :
 Rattaché(e) au responsable production, vous êtes en chargé des sites internet et la stratégie E-marketing .
. Vous êtes garant du suivi de production et vous assurez :•La conformité technico-commerciale ""création site web, référencement ..."" des dossiers client ;
•Création de logos•Créations d'infographies pour publications sur les réseaux sociaux,
•Création de contenus Social media, Publicités en ligne & Newsletters,•Application de la charte graphique sur tous les supports de communication,
•Eventuellement, réalisation de montages vidéo et motion design ;
 Profil recherché :
 •Expérience préalable indispensable dans la réalisation de site e-commerce ( shopify - wordpress ) ou de site vitrine
•Un goût prononcé pour le webdesign ;•Maîtrise de la Creative Suite d’Abobe (Photoshop, Illustrator, Lightroom…)
•Vous avez de solides connaissances du monde de l'internet (site internet, e-commerce, référencement, réseau sociaux, ....);•Vous souhaitez vous épanouir dans une entreprise dynamique toujours en quête de performance.
•Vous êtes dynamique, organisé, curieux et proactif.•La maîtrise (orale et écrite) du français est indispensable.
•Niveau d'études : Bac plus 2 
 Postuler :
Envoyer votre demande , contenant:-         Votre CV (2 pages max) et lettre de motivation",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796905/STAGE-PRE-EMBAUCHE-INFOGRAPHISTEWEB-DESIGNER.html,07-09-2021
stage Assistante Commerciale et Marketing,altes technologies,Casablanca,null,Pas important,Marketing/Communication,"Nous recherchons un profil e-commerce attaché au département marketing 
-prospection: recherche, prise de contact, suivi des prospects, préparation des offre techniques et commerciales
compétences linguistiques: français (pratique professionnelle, orale, écrit)",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796966/stage-Assistante-Commerciale-et-Marketing.html,07-09-2021
Infographiste (Graphic designer),Agence,Casablanca,null,Pas important,Informatique - Webdesign/Infographie,"Nous recrutons un/une infographiste (graphic designer) pour intégrer notre équipe marketing et intervenir sur la création de supports Offline et Online.
Profil recherché :
- Formation en école de graphisme
- Bonne connaissance de la culture graphique, de la chaine graphique et veille sur les nouvelles tendances digitales
- Maîtrise des outils de création de contenus: suite Adobe créative, After Effects (sera un plus)
- Vous faîtes preuve de créativité, de curiosité, d’autonomie, d’un sens de l’écoute et êtes force de propositions
- Vous savez anticiper et organiser votre charge de travail
- Vous avez d’excellentes connaissances des contraintes web et print",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796958/Infographiste-(Graphic-designer).html,07-09-2021
DEVELOPPEUR RESEAUX SOCIAUX,groupe previa maroc,Casablanca,null,Bac plus 2,Informatique - Développement,"NOUS AVONS BESOIN UN/UNE  DEVELOPPEUR DES RESEAUX SOCIAUX "" INSTA +FACE+SITE WEB..""",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796202/DEVELOPPEUR-RESEAUX-SOCIAUX.html,07-09-2021
Stage  Développeur web ,Marketpoke,Marrakech,null,Bac plus 2,Informatique - Développement,"Nous sommes une société spécialisée dans la conception et le développement de solutions informatiques sur-mesure pour les professionnels. nos experts ont de nombreuses années d’expérience dans le développement des plateformes d’applications web, mobiles et IoT.<br><br>On cherche des stagiaires en développement avec des connaissances en : <br>PHP, JAVA,Javascript, Anguler <br>WordPress, Elementor. <br>Si vous êtes intéressés veuillez nous transmettre votre CV",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8683649/Stage-DÃ©veloppeur-web.html,07-09-2021
Stage commerciale / assistante marketing,Technopek,Agadir,null,Niveau Bac,Commercial IT/Agence Com,"TechnoPek spécialisée dans l'activité digitale et informatique, recherche pour son siège social des commerciaux pour un stage.
Tâches : Sous la responsabilité du chef de service, vous vous occuperez de la réalisation des projets en équipe tel que la prospection de nouveaux clients
Profil souhaité : Titulaire d'un Bac+3, avec une expérience professionnelle datant d'au moins 6 mois dans un poste similaire.
Si vous avez une expérience longue durée dans le domaine commerciale, vous aurez 2 semaines de test.Votre aisance relationnelle, votre dynamisme et votre polyvalence vous permettront d'être rapidement autonome.
les principales missions :
- commercialisation et présentation d’un projet startup pour une clientèle ciblée.- prospection telephonique
- la coordination avec les différents acteurs (agence de communication, fournisseurs, collaborateurs)- la collaboration dans la création des supports de communication
- la réalisation des actions marketing et suivi du budget- le reporting commercial
Profil rechercher
Présentable et organisé avec une excellente maîtrise de la communication FR EN AR.
Rémunération en fonction des résultats.
Poste basé à Agadir, Hay Salam
Merci de joindre votre CV, si vous souhaitez être contacter",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796843/Stage-commerciale-assistante-marketing.html,07-09-2021
Ingénieur seniors JAVA JEE,SIS Consultants,Rabat,null,Bac plus 5,Informatique - Développement,"Dans le cadre du renforcement de nos ressources SI, SIS Consultants recrute des Développeurs ingénieurs Seniors Java JEE (F/H).

Missions :
· Conception et développement d’applications J2EE
· Rédaction et passation de cas de tests unitaires et d'intégration
· Support et gestion des incidents ;

Profil :
· Diplôme d'Ingénieur en informatique (Bac+5) ou équivalent
· Expérience minimum de 5 ans dans le développement Java (JEE, Spring Boot , ...) ;
· Atouts personnels : Rigoureux, Organisé, Méthodique, Bon relationnel ….

Lieu d’affectation : Rabat
Type de contrat : CDI/ CDD
Salaire : Au moment de l’entretien",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796805/IngÃ©nieur-seniors-JAVA-JEE.html,07-09-2021
Infographiste stage pre embauche,Confidentiel,Casablanca,null,Bac plus 2,Informatique - Webdesign/Infographie,"Notre société spécialisée dans l’importation et la distribution des produits cosmétiques et d’hygiène personnels offre un stage pré embauche pour le poste infographiste. Rattache(e) à la direction Marketing, Votre mission sera de réaliser et décliner un contenu créatif 360° (réseaux sociaux, sites web, print…)
Compétences requises :
- Bonne maîtrise des outils adobe (Print, UI design)
- Montage des vidéos pour les réseaux sociaux (Abode premiere)
- Création de vidéo en Motion design (After Effect).
-Réalisation des objets et animation en 3D sera un plus (3DS max,Blender…)
-vous faites preuves d’une grande créativité et d’une bonne imagination pour l’élaboration de propositions créatives à partir des briefs qui vous seront communiqués   
- Créatif(ve), organisé(e), autonome et capable de contribuer au développement de nouveaux services tout en ayant un fort esprit d’équipe
- Curieux (se), dynamique et réactif(ve) avec une force de proposition.
Profil : Bac+2 et plus souhaitable en infographie 
Prêt(e) à relever le défi, envoyez-nous votre cv ainsi que votre portfolio.",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796792/Infographiste-stage-pre-embauche.html,07-09-2021
Infographiste à casablanca,parasol,Casablanca,null,Bac plus 5,Informatique - Webdesign/Infographie,"Réaliser des images en 2D et 3D
Réaliser des affiches, images, animations 3D
Crée du contenu pour les réseaux sociaux.",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796482/Infographiste-Ã -casablanca.html,06-09-2021
Chargé de marketing web bac+2,BT.Market,Fkih Ben Salah,null,Bac plus 2,Informatique - Développement,"Nous recrutons des chargés de marketing web. profils recherches: bac + 2 (développement informatique , ou réseaux informatique). -une bonne maîtrise de l'outil informatique. - agés entre 25 et 40 ans. ) si vous êtes intéressées n'hésitez pas à nous envoyer votre cv joint photo d’identité à travers ce site. merci.",Anapec,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796454/ChargÃ©-de-marketing-web-bac2.html,06-09-2021
Stagiaire en développement web,Surcoma,Marrakech,null,Bac plus 2,Informatique - Développement,"SURCOMA est une société basée à Marrakech,spécialisée dans la commercialisation des produits artisanaux, est à la recherche d'un stagiaire en développement web.
Exigences : bonnes connaissances en HTML,CSS, JS, wordpress.
Stage non rémunéré.
Durée de stage :  à discuter.
Disponibilité :  immédiate.",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796172/Stagiaire-en-dÃ©veloppement-web.html,06-09-2021
Consultant Power BI,ADELPHATECH,Rabat,null,Bac plus 5,Informatique - Développement,"Nous sommes en recherche de Talent passionné par le développement informatique qui aime les challenges.PosteDans le cadre d’un nouveau projet et afin de renforcer notre équipe à Rabat, nous recrutons des consultants Power BIProfil recherché :En tant que consultant Power BI, votre mission principale consiste à Analyser, développer et supporter des solutions informationnelles avec l’outil Power BI. Vos principales activités seront :Designer l’architecture, l’intégration et à la cartographie des données, ou encore mise en place du reporting et à l’élaboration de tableaux de bords.Savoir interagir avec d’autres développeurs pour Supporter les applications en production et fournir un soutien à vos collègues dans la réalisation ;Notre candidat(e) idéal(e)Expérience dans le design, le développement et l’implantation de solutions de reporting ;Expérience dans la construction de rapports BI1 ans d’expérience pertinente avec l’outil Power BI, certification un atout ;Excellente maîtrise du français et de l'anglais.Postulez",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8795966/Consultant-Power-BI.html,06-09-2021
Développeur Odoo,TALENTSHORE,Tetouan,null,Bac plus 5,Informatique - Développement,"#recruitment

Nous cherchons 2 Dév #Odoo.

Poste basé sur Tétouan.


profil recherché pour le poste :

Vous maîtrisez l'anglais technique et parlez couramment le français ;

Vous intégrerez et maintiendrez les applications produites ;

Vous réaliserez des études fonctionnelles et techniques (spécifications) ;

Vous développerez les fonctionnalités à partir des besoins spécifiques des divers services internes de Nos clients (achat, comptabilité, logistique, ...) ;

Vous mettrez en place les tests, et rédigerez les cahiers de tests ;

Vous rédigerez la documentation des applications réalisées à l'attention des futurs utilisateurs de ces modules.

Compétences techniques :

Vous maîtrisez impérativement l'ERP Odoo ;
Langage python et les BDD POSTGRESQL ;
XML et le langage JAVASCRIPT ;
Administration des serveurs Linux.
Compétences comportementales (savoir-être) :

Capacité d'analyse et de conception ;
Doté(e) d'un bon relationnel ;
Force de proposition ;
Autonomie ;
Capacité d'adaptation et d'intégration ;
Bonne communication.
Profil recherché :

Bac+5 ou école d'ingénieur en Génie informatique ;
Expérience de 2 ans en développement web ;
Autonome, esprit créatif et bon communiquant (français/anglais).
Vous avez une grande capacité d’adaptation et d’analyse, écoute et force de proposition, ce poste est pour vous.",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796302/DÃ©veloppeur-Odoo.html,06-09-2021
offre de stage en Informatique,ALLIANCES,Casablanca,null,Bac plus 2,Informatique - Systèmes/Réseaux,"nous cherchons un stagiaire H/F pour renforcer notre équipe IT.
Disponibilité : immédiate
Poste basé à Casablanca",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796209/offre-de-stage-en-Informatique.html,06-09-2021
Offre de stage en infographie,Impression el mezouari,Marrakech,null,Bac plus 2,Informatique - Webdesign/Infographie,"Dans le cadre de notre développement, nous sommes à la recherche d'un infographiste avec une première expérience dans le domaine.

vous avez des connaissances solides des logiciels photoshop et illustrator, indesign......

créatif, autonome, rigoureux, esprit d'équipe.

si vous êtes intéressés merci d'envoyer vos cv",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796083/Offre-de-stage-en-infographie.html,06-09-2021
Un développeur Full-Stack ,recrut casa,Casablanca,null,Bac plus 5,Informatique - Développement,"Société du numérique Marocaine en plein essor recrute pour son siège de CasablancaUn développeur Full-stackEn tant que société du numérique, nous offrons à nos clients des logiciels de qualité parfaitement adaptés à leur métier. Nous développons ces logiciels pour PC et smartphone et nous avons aussi une très forte compétence en environnement IBM i (AS/400) ce qui nous permet d’être présents auprès de grands groupes.Nous recherchons Un développeur Full-Stack titulaire d’un diplôme bac+4 en développement informatique. Vous avez au minimum 3 années d’expérience dans le développement en Full-Stack.Vous êtes rigoureu(se), méthodique et surtout motivé(e) sachez saisir l’opportunité de rejoindre une équipe compétente et soudée dans un contexte de forte évolution.Poste à pourvoir dès que possible.Envoyer CV + lettre de motivation au format PDF",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796066/Un-dÃ©veloppeur-Full-Stack.html,06-09-2021
Ingénieurs développeurs,BKSM,Casablanca,null,Bac plus 5,Informatique - Développement,"Dans le cadre du développement de nos activités nous recherchons un ingénieur  développeur basé à Casablanca et sous la supervision d’un chef de projet, vous intégrerez l’équipe de développement afin de répondre au mieux aux challenges de nos clients. Vous êtes âgé (es) + 30, mature avec un sens d’engagement, expérience minimum 4 ans et plus 
De formation supérieure en informatique, vous justifiez d'une expérience réussie en gestion de projet développement dans un contexte d'intégration de progiciel. 
•	Maîtrise l’administration de l base de données SQL Server et le langage SQL 
•	Expérience du milieu logistique et des produits pc-soft est un plus
•	Bonnes compétences de rédaction en français 
Profil
•	En tant que ingénieur  développeur, vous êtes en charge de : L’intégration d’un système d’information de gestion d’entrepôt - La réalisation des spécifications détaillées, les développements, les tests unitaires et la documentation associée dans le respect du planning et du budget - Le développement d’applicatifs en environnement  Windev.
Atouts pour ce poste 
Vous souhaitez contribuer activement à la croissance d'une structure en pleine évolution.
Rigoureux, Autonome, Avoir l’esprit d’équipe, Sens du conseil et du service au client",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796059/IngÃ©nieurs-dÃ©veloppeurs.html,06-09-2021
Un développeur Back-end  ,recrut casa,Casablanca,null,Bac plus 5,Informatique - Développement,"Société du numérique Marocaine en plein essor recrute pour son siège de CasablancaUn développeur Back-endEn tant que société du numérique, nous offrons à nos clients des logiciels de qualité parfaitement adaptés à leur métier. Nous développons ces logiciels pour PC et smartphone et nous avons aussi une très forte compétence en environnement IBM i (AS/400) ce qui nous permet d’être présents auprès de grands groupes.Nous recherchons Un développeur Back-end titulaire d’un diplôme bac+4 en développement informatique. Vous avez au minimum 3 années d’expérience dans le développement en Back-end.Vous êtes rigoureu(se), méthodique et surtout motivé(e) sachez saisir l’opportunité de rejoindre une équipe compétente et soudée dans un contexte de forte évolution.Poste à pourvoir dès que possible.Envoyer CV + lettre de motivation au format PDF",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796057/Un-dÃ©veloppeur-Back-end.html,06-09-2021
COMMUNITY MANAGER,Webexoo,Marrakech,null,Pas important,Marketing/Communication,"Agence Web WEBEXOO Marrakech cherche à recruter un stagiaire en gestion des réseaux sociaux (Community Manger). Rattaché au responsable marketing

Mission :
Assurer la présence digitale et accroître la visibilité des comptes. Veille concurrentielle. Concevoir et mettre en place des plannings éditoriaux.

Autres qualités:
Bon sens de l’organisation et gestion des urgences. Bonne maitrise de la langue française à l’oral comme à l’écrit.

Autre Qualités :
Bonne maîtrise de la langue française
Rigueur / capacités analytique / esprit de synthèse
Autonomie
Aisance relationnelle / écoute /capacité à travailler en équipe",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796056/COMMUNITY-MANAGER.html,06-09-2021
Un développeur Front-end  ,recrut casa,Casablanca,null,Bac plus 5,Informatique - Développement,"Société du numérique Marocaine en plein essor recrute pour son siège de CasablancaUn développeur Front-endEn tant que société du numérique, nous offrons à nos clients des logiciels de qualité parfaitement adaptés à leur métier. Nous développons ces logiciels pour PC et smartphone et nous avons aussi une très forte compétence en environnement IBM i (AS/400) ce qui nous permet d’être présents auprès de grands groupes.Nous recherchons Un développeur FE titulaire d’un diplôme bac+4 en développement informatique. Vous avez au minimum 3 années d’expérience dans le développement en FE.Vous êtes rigoureu(se), méthodique et surtout motivé(e) sachez saisir l’opportunité de rejoindre une équipe compétente et soudée dans un contexte de forte évolution.Poste à pourvoir dès que possible.Envoyer CV + lettre de motivation au format PDF",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796051/Un-dÃ©veloppeur-Front-end.html,06-09-2021
Un ingénieur UI/UX,recrut casa,Casablanca,null,Bac plus 5,Informatique - Développement,"Société du numérique Marocaine en plein essor recrute pour son siège de CasablancaUn ingénieur UI/UXEn tant que société du numérique, nous offrons à nos clients des logiciels de qualité parfaitement adaptés à leur métier. Nous développons ces logiciels pour PC et smartphone et nous avons aussi une très forte compétence en environnement IBM i (AS/400) ce qui nous permet d’être présents auprès de grands groupes.Nous recherchons Un ingénieur UI/UX titulaire d’un diplôme bac+4 en développement informatique. Vous avez au minimum 3 années d’expérience dans l’environnement Unix/linux.Vous êtes rigoureu(se), méthodique et surtout motivé(e) sachez saisir l’opportunité de rejoindre une équipe compétente et soudée dans un contexte de forte évolution.Poste à pourvoir dès que possible.Envoyer CV + lettre de motivation au format PDF",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796039/Un-ingÃ©nieur-UIUX.html,06-09-2021
GRAPHISTE WEBDESIGNER,Webexoo,Marrakech,null,Pas important,Informatique - Webdesign/Infographie,"Présentation:
WEBEXOO propose pour l’ensemble de ses clients un package de services web sur-mesure : création de site, design graphique, rédaction de contenus, référencement naturel, payant et gestion des campagnes publicitaires et réseaux sociaux.

Rejoindre WEBEXOO, c’est faire le choix d’un parcours professionnel dynamique et enrichissant !

Pour accompagner son fort développement, l’agence WEBEXOO Marrakech est à la recherche d’un stagiaire Graphiste Webdesigner.

Compétences requises:
Connaissance des logiciels de conception graphique (Adobe XD, Adobe Photoshop, Adobe Illustrator, Adobe Indesign …)

Autre Qualités :
Bonne maîtrise de la langue française
Rigueur / capacités analytique / esprit de synthèse
Autonomie
Aisance relationnelle / écoute /capacité à travailler en équipe.",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796037/GRAPHISTE-WEBDESIGNER.html,06-09-2021
Développeur confirmé maitrisant ReactNative,DG DEPLOY,Rabat,null,Bac plus 4,Informatique - Développement,"DGDeploy est en une jeune entreprise marocaine, spécialisée dans la transformation numérique et des technologies innovantes.Nous recrutons d’urgence un développeur confirmé, en freelance (à plein temps en présentiel) sur Rabat :Profil: Développeur Front End /React native Confirmé•	Langages : HTML, CSS, Ajax, Javascript,•	Maitrise des frameworks : ReactNative, ReduxProfil sénior de formation BAC+3 à BAC+5 avec une expérience min de 3 ans en développement front end.Débutants, prière de s’abstenir.",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796026/DÃ©veloppeur-confirmÃ©-maitrisant-ReactNative.html,06-09-2021
Un ingénieur DevOps ,recrut casa,Casablanca,null,Bac plus 5,Informatique - Développement,"Société du numérique Marocaine en plein essor recrute pour son siège de CasablancaUn ingénieur DevOps En tant que société du numérique, nous offrons à nos clients des logiciels de qualité parfaitement adaptés à leur métier. Nous développons ces logiciels pour PC et smartphone et nous avons aussi une très forte compétence en environnement IBM i (AS/400) ce qui nous permet d’être présents auprès de grands groupes.Nous recherchons Un ingénieur DevOps titulaire d’un diplôme bac+4 en développement informatique. Vous avez au minimum 3 années d’expérience dans le développement DevOps.Vous êtes rigoureu(se), méthodique et surtout motivé(e) sachez saisir l’opportunité de rejoindre une équipe compétente et soudée dans un contexte de forte évolution.Poste à pourvoir dès que possible.Envoyer CV + lettre de motivation au format PDF",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8796025/Un-ingÃ©nieur-DevOps.html,06-09-2021
Ingénieur Test – Télécom ,Confidentiel,Casablanca,null,Bac plus 5,Informatique - Systèmes/Réseaux,"Nous recrutons des Ingénieurs Test – TélécomMissions :- Réaliser les tests d’évaluation et d’analyse matériel / logiciel pour produits et accessoires dont le but de prédire les défaillances- Évaluer la conformité et la performance- Aider la direction et les ingénieurs principaux à valider les rapports et tests de proposition - De formation Ingénieur, Génie des systèmes de télécommunication et réseaux- Vous avez des connaissances en : volte, lte, wcdma, umts, gsm, java, android- Compétence mathématique : capacité d’appliquer des opérations mathématiques à des tâches telles que la distribution de fréquence, la détermination de la fiabilité et de la validité des tests.",CDD,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8795985/IngÃ©nieur-Test-â-TÃ©lÃ©com.html,06-09-2021
Consultant SAP B1,Confidentiel,Casablanca,null,Bac plus 5,Informatique - Systèmes d'Information,"Société Leadeur dans son domaine recherche pour renforcer son équipe des consultant(e)s technique/fonctionnel débutant ou expert sur SAP Business One,",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8795974/Consultant-SAP-B1.html,06-09-2021
Désolé,null,null,null,null,null,null,null,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8766141/Web-dÃ©veloppement-offre-stage.html,
Stage pré-embauche un webdesigner/infographiste,LCF,Tanger,null,Bac plus 2,Informatique - Webdesign/Infographie,"Pour accompagner son développement LaClickFactory cherche à recruter pour un stage pré-embauche un Webdesigner/Infographiste Responsabilités : Rattaché(e) au responsable production, vous êtes en charge des sites internet et la stratégie E-marketing de nos clients.Vous pilotez le projet auprès des différents services, depuis la prise de contact avec le client jusqu'au livrable. Vous êtes garant du suivi de production et vous assurez :•La conformité technico-commerciale ""création site web, référencement ..."" des dossiers client ;•Création de logos•Créations d'infographies pour publications sur les réseaux sociaux,•Création de contenus Social media, Publicités en ligne & Newsletters,•Application de la charte graphique sur tous les supports de communication,•Eventuellement, réalisation de montages vidéo et motion design•Le brief des clients sur les livrables ;•La mise en production ;•Le suivi et respect des plannings ;   Profil recherché : •Expérience préalable indispensable dans la réalisation de site e-commerce ( shopify - wordpress ) ou de site vitrine•Un goût prononcé pour le webdesign ;•Maîtrise de la Creative Suite d’Abobe (Photoshop, Illustrator, Lightroom…)•Vous avez de solides connaissances du monde de l'internet (site internet, e-commerce, référencement, réseau sociaux, ....);•Vous souhaitez vous épanouir dans une entreprise dynamique toujours en quête de performance.•Vous êtes dynamique, organisé, curieux et proactif.•La maîtrise (orale et écrite) du français est indispensable.•Niveau d'études : Bac plus 2  Postuler :Envoyer votre demande , contenant:-         Votre CV (2 pages max) et lettre de motivation",Stage,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8795759/Stage-prÃ©-embauche-un-webdesignerinfographiste.html,06-09-2021
Profils sales force,Roadmap consulting,Casablanca,null,Bac plus 5,Informatique - Développement,"Nous recherchons pour le besoin de notre client( une société française) et dans le cadre d'une mission en freelance à longue durée :Des profils juniors, experts et architectes sales force dans les modules suivants:sales cloud, marketing cloud, service cloud, pardot,communitu cloud,filed service,analytic cloud/tableau,CPQ, heroku, CMS,mulsoft, talend.Si votre profil correspond à ce besoin, merci de nous envoyez votre cv.",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8790572/Profils-sales-force.html,06-09-2021
Responsable système d'information,Roadmap consulting,Casablanca,null,Bac plus 5,Informatique - Systèmes d'Information,"Nous sommes à la recherche pour Le compte de notre client, un responsable système d'information.Ayant une expérience réussie de 5 ans minimum dans le même poste.Avec une bonne maîtrise de ERP Navision ""développement et mise en place"". (critère indispensable).Si ce poste correspond à votre profil, merci de nous envoyer votre cv",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8790561/Responsable-systÃ¨me-dinformation.html,06-09-2021
Infographiste à agadir,SMART MEDICAL SOLUTIONS,Agadir,null,Bac plus 2,Informatique - Webdesign/Infographie,"Nous sommes actuellement à la recherche d’un infographiste avec une expérience dans le domaine pour un stage pré-embauche.profil recherché :vous êtes titulaire d'un bac+2/ou 3 en infographie/design, vous avez des connaissances solides des logiciels photoshop et illustrator, indesign, aftereffect…",A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8795467/Infographiste-Ã -agadir.html,06-09-2021
TÉLÉCONSEILLER SUPPORT UTILISATEURS IT,Confidentiel,Casablanca,null,Bac plus 5,Informatique - Développement,"RIBATIS , Opérateur de la transformation digitale dans le domaine du #eGOV, cherche à #Recruter un #TELECONSEILLER #SUPPORT #UTILISATEURS #IT :

- Formation initiale : BAC+2 / BAC+3 en IT

- Expérience : Entre 3 et 7 années d’expérience probante dans un poste équivalent

- Missions :
·	Conseiller et assister les clients à travers les différents canaux de communication proposés : Téléphone, e-mail, messagerie instantanée, … 
·	Répondre aux demandes clients et les accompagner jusqu’à la résolution de leur problème
·	Transmettre une image positive de l’entité qu’il représente
·	Renseigner les fiches client et ticket support à la suite de leurs traitements
·	Transférer les tickets aux services compétents et suivre leur état d’avancement jusqu’à résolution finale dans le respect des délais prédéfinis
·	Escalader les requêtes en souffrance au responsable hiérarchique quand c’est nécessaire
·	Documenter les tickets post résolution et alimenter le référentiel « Questions fréquentes » lorsque la solution appliquée n’est pas déjà référencée
·	Émettre des appels sortants en vue de faire le follow-up des tickets et réaliser des enquêtes de satisfaction 
·	Suivre les indicateurs individuels de performance et identifier les actions d’amélioration à mettre en place
·	Proposer de nouveaux services ou offres aux clients pour les fidéliser",CDI,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8795268/TÃLÃCONSEILLER-SUPPORT-UTILISATEURS-IT.html,06-09-2021
Infographiste - HTML - CSS,Webcom.ma,Casablanca,null,Pas important,Informatique - Webdesign/Infographie,Webcom .ma recherche INFOGRAPHISTE INTÉGRATEUR WEBRéaliser des supports de communication pour le web avec les logiciels d’infographie.Coder et intégrer des pages web.« Réalisation et intégration de page web »Graphiste – Infographiste – Metteur en page– Maquettiste – Intégrateur web – Webdesigner,A discuter,https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/8700017/Infographiste-HTML-CSS.html,05-09-2021
